Cycle,Voltage,Current,Temperature,Capacity,SOH
28,4.18884990822147,1.51743375680689,25.7589802019002,1.9899428982907,99.4971449145351
29,4.18761816894607,1.42661800944507,24.8951618396374,1.96701367407219,98.3506837036095
30,4.17618340247586,1.52276897338167,25.5058710628234,1.97484472000678,98.7422360003392
31,4.17750862770522,1.61973350154674,26.0195637700152,1.98658043747351,99.3290218736756
32,4.19823841266049,1.35636113910424,25.2664262612012,1.97616967473031,98.8084837365153
33,4.1687124035925,1.34303920965259,24.8668439782856,1.97847917170905,98.9239585854523
34,4.20158102901236,1.61464697534387,25.6729345847438,1.9715177222559,98.5758861127952
35,4.17537302055255,1.54543433437267,25.0075490295199,1.97962852372982,98.981426186491
36,4.17876749066831,1.51421786130914,25.7906144066705,1.97997628837451,98.9988144187253
37,4.18742988384752,1.41995746545163,25.6564185144443,1.96784452698984,98.3922263494921
38,4.19513850051041,1.38430638499156,25.97869113126,1.98537220467404,99.268610233702
39,4.1837685532812,1.59079524712821,24.7265427583759,1.97494322240964,98.7471611204822
40,4.176277701624,1.46811671175545,24.825927714331,1.96435371409722,98.2176857048611
41,4.18335282806492,1.36328422530598,25.8105086101108,1.97348842290277,98.6744211451383
42,4.18555685492424,1.55563045845176,25.368751331129,1.96360061625779,98.1800308128896
43,4.19736711010508,1.42939719202231,24.9972381684281,1.96586220691606,98.2931103458029
44,4.19508387163419,1.61492580852042,25.4280069603614,1.97121937896618,98.5609689483089
45,4.16915717179395,1.63796996186435,25.9558714081593,1.95718650204386,97.8593251021931
46,4.15023736039111,1.4982126764731,25.4437282522823,1.96199434473354,98.0997172366772
47,4.18508451286349,1.52680109135829,26.6194857440805,1.95460561143602,97.730280571801
48,4.19672712069029,1.50336424272667,26.2263562980968,1.9577089057565,97.8854452878251
49,4.13776302914554,1.5388377469592,27.0379626817448,1.96981938115335,98.4909690576676
50,4.19238854754305,1.568909856572,25.9552003014332,1.94977159830662,97.4885799153311
51,4.19355511485256,1.41213972723217,25.5897525178987,1.95637518753052,97.818759376526
52,4.17925125830535,1.60702251558119,26.0870062327426,1.95982597510743,97.9912987553717
53,4.19207924013037,1.51649098083557,25.4183662143994,1.94745651118392,97.372825559196
54,4.1905313468238,1.36149193632837,25.6121782857488,1.96055059965728,98.0275299828642
55,4.16929648397004,1.40091762909912,25.8553048493,1.94154172238049,97.0770861190247
56,4.19821505757438,1.53784179670264,26.0330219203694,1.95850032209839,97.9250161049194
57,4.19750933442346,1.37005750883216,26.8520584228415,1.95951976455305,97.9759882276525
58,4.18626865432336,1.4016544626841,25.1269708821028,1.94516225239522,97.2581126197612
59,4.19081537512052,1.39935840723741,26.3401527343542,1.95064989931406,97.5324949657028
60,4.18158131738638,1.65848432708477,26.7355254373629,1.95849446093464,97.9247230467319
61,4.16911032183156,1.54835814685053,26.060687970602,1.95073593074689,97.5367965373443
62,4.18225452343162,1.59596213672378,26.6191323691999,1.93729393691258,96.8646968456291
63,4.18631987221374,1.44540339070221,25.510349267371,1.951686696494,97.5843348246998
64,4.17274741414999,1.52654024646571,26.6652518863104,1.9528301614173,97.6415080708648
65,4.18083394804956,1.53370739758066,25.6520782282015,1.95027973975442,97.513986987721
66,4.16687185715125,1.53759511220734,26.6218401750946,1.95244284052089,97.6221420260446
67,4.1846826995028,1.39507311021086,24.9868325417282,1.9515617329159,97.5780866457951
68,4.16517593117475,1.60739025745532,25.4057994222565,1.95777782637242,97.8888913186208
69,4.18509582232078,1.64007044081778,27.3785786525515,1.9381853041242,96.90926520621
70,4.17206802525644,1.50780709229525,26.2574578021595,1.93149370622311,96.5746853111556
71,4.18746499636726,1.38889130873644,25.901898961067,1.95151399464826,97.5756997324128
72,4.17247160109133,1.59298318349115,25.6187488976392,1.94155993165486,97.077996582743
73,4.15482538207748,1.35930722671397,26.2429510537523,1.9336683250913,96.6834162545649
74,4.1857636178146,1.45095584517141,25.2552291876432,1.95147806298028,97.5739031490139
75,4.15604827318881,1.5796460846666,25.8421262892717,1.93772127436136,96.8860637180681
76,4.17771664549181,1.53207209519385,25.7144050824332,1.94816824388827,97.4084121944136
77,4.17978937809449,1.68249928363065,26.399119686106,1.94319257527967,97.1596287639834
78,4.16465897267354,1.51258377079313,26.424639840967,1.9509897331647,97.5494866582352
79,4.158535513009,1.62832842823431,26.4184137665232,1.94214121058543,97.1070605292716
80,4.16170253028862,1.59402826861669,26.9759324883905,1.94292659830762,97.1463299153812
81,4.15525695195781,1.40873092041406,26.5024826389982,1.93196423072563,96.5982115362815
82,4.16396512778412,1.44621734280867,26.3827338395168,1.93138470854761,96.5692354273805
83,4.15716851919149,1.52730427383924,26.1091957376768,1.94822943949744,97.4114719748722
84,4.14012443697175,1.48111267320369,27.0784267928124,1.93173841563749,96.5869207818743
85,4.17983508332763,1.29599722670255,25.815835561394,1.93503458987951,96.7517294939755
86,4.18693832580256,1.55439428324737,27.163835875758,1.91981878331857,95.9909391659284
87,4.15776586627329,1.40109452816132,26.0630970242824,1.93675177444275,96.8375887221374
88,4.15401696535305,1.36143087374755,26.3902068524198,1.93025835202471,96.5129176012357
89,4.15372435115029,1.60553495126554,26.6320599402453,1.93394051907378,96.697025953689
90,4.19131739370656,1.32367424889719,26.0162761641972,1.92770412767969,96.3852063839843
91,4.17809904791245,1.40858295230598,25.6727627111678,1.92016820688523,96.0084103442615
92,4.1688682451143,1.24340824764486,26.3941380707162,1.94148401215644,97.0742006078221
93,4.15868360796528,1.64272976448115,26.7256552841975,1.92863414552691,96.4317072763455
94,4.18231959700379,1.50986171980236,26.9470135940186,1.90983588298451,95.4917941492255
95,4.16334584736093,1.43286296920106,26.2970750540938,1.92727996467881,96.3639982339404
96,4.17606081581277,1.58606928254137,27.1428919498019,1.92011161741962,96.0055808709811
97,4.16906316129268,1.50330954667805,26.4313156476221,1.92410220074474,96.2051100372369
98,4.16526447784989,1.48221676272582,26.7066983178839,1.93509682394299,96.7548411971496
99,4.15046529109189,1.5471081694893,26.5819663134509,1.91892127613247,95.9460638066235
100,4.19475366970904,1.42853145005295,25.5618027945665,1.93498994524288,96.7494972621441
101,4.15055654869678,1.39746028451675,25.9750587203251,1.92360356907876,96.1801784539378
102,4.14015783207957,1.43687437201586,27.4133217917732,1.91108211052117,95.5541055260584
103,4.16065317837883,1.46292215790907,26.7900794149438,1.93447855431662,96.7239277158312
104,4.15943884793944,1.55036655131176,26.8512233559402,1.92319788917403,96.1598944587016
105,4.15004782234788,1.53345792960059,26.2998034834448,1.92264952467326,96.1324762336632
106,4.17165896372917,1.37890718281728,26.6536222252819,1.90486033256038,95.2430166280192
107,4.15709105449095,1.72027819690812,26.8744594539219,1.92257433351905,96.1287166759522
108,4.16845035034553,1.57396132431335,26.7014480212049,1.91956151214362,95.9780756071812
109,4.18115239512964,1.55110202214527,26.3041648711686,1.90674284217757,95.3371421088786
110,4.14044128055026,1.56095504208099,26.4953232296901,1.91962392079654,95.981196039827
111,4.16781372402769,1.37501686567794,25.67992488292,1.91657793086583,95.8288965432914
112,4.1824128650604,1.4930342193276,27.9429299070672,1.91556651583495,95.7783257917473
113,4.16544315154861,1.48053308846686,27.9995460027164,1.91609228799662,95.804614399831
114,4.16783992820769,1.54080941481511,25.5003332759187,1.90427002413718,95.2135012068589
115,4.15626907836582,1.48687675439891,27.0347441837735,1.89866654889136,94.933327444568
116,4.16843517615536,1.53450628464839,26.5099347851855,1.90235768960855,95.1178844804274
117,4.16823806550557,1.5567661829296,26.9450406047391,1.89571757600001,94.7858788000003
118,4.1528198340276,1.56828406210601,26.6207909122601,1.90349320237692,95.174660118846
119,4.1690123828396,1.523988007025,26.9459663639771,1.91252692084962,95.626346042481
120,4.12957766218401,1.2449260439827,26.500506362183,1.905622270758,95.2811135379
121,4.17802493093276,1.54555024883593,26.4551208794068,1.90664302131276,95.3321510656382
122,4.14362303039174,1.61031009476049,27.574045596708,1.90960904038499,95.4804520192494
123,4.154705453934,1.64604076633206,27.5577380807485,1.89604505875249,94.8022529376243
124,4.15058289918458,1.3852107609112,27.0508867554421,1.89901316592479,94.9506582962396
125,4.14758626316001,1.38706081394927,26.5494462073307,1.90305866055401,95.1529330277003
126,4.18595781099157,1.45706498570112,27.5616815066962,1.91042034522427,95.5210172612136
127,4.14790535407389,1.44244488590805,26.9890866547742,1.90038783670298,95.019391835149
128,4.1565333949906,1.61401175909744,27.290278008851,1.88132009346528,94.0660046732641
129,4.15455452880734,1.52797256735886,26.4746553517124,1.90308229478212,95.1541147391058
130,4.14342889624683,1.57773186618762,27.6880032900649,1.88823769144002,94.4118845720012
131,4.13686754374274,1.49329261174458,26.7703165479508,1.90428930287431,95.2144651437153
132,4.12458597399776,1.38722022635419,27.156479780941,1.892363731576,94.6181865787999
133,4.15384443890365,1.27717294402011,27.235277854116,1.90589626341021,95.2948131705106
134,4.14071160018682,1.44215210078378,27.272044217551,1.89880810391006,94.9404051955032
135,4.14198011604973,1.33587089066375,26.6927393166221,1.89364404422482,94.6822022112409
136,4.12328532949661,1.57769466380331,27.4057765514494,1.88396255593243,94.1981277966213
137,4.16686318323925,1.53726532079301,27.5430173231867,1.88433679793535,94.2168398967676
138,4.12675324169647,1.56540815393392,27.1842692454417,1.87344068805702,93.6720344028512
139,4.18229970606452,1.49820191482658,26.3573773945427,1.87011696954446,93.5058484772232
140,4.11976945783716,1.42358887818575,26.4920377473989,1.87486584596035,93.7432922980177
141,4.15474742376703,1.43694182783034,26.7419499216799,1.87962665989794,93.981332994897
142,4.11464895643321,1.48768360538755,26.5099630288819,1.8882484389303,94.4124219465148
143,4.15564198789793,1.42366176980057,26.29146899661,1.88733417281017,94.3667086405084
144,4.13473019606809,1.35685500924243,27.4181826682841,1.87815648572398,93.907824286199
145,4.15066326089146,1.60923105190843,26.3637026909196,1.87578910572523,93.7894552862615
146,4.15855702581018,1.59746520629643,26.4515965264284,1.89276146332409,94.6380731662043
147,4.13680558124237,1.44512640791881,27.5430722958013,1.88343705300273,94.1718526501367
148,4.15042931466409,1.56609267740989,28.0941432136818,1.87813154150268,93.9065770751341
149,4.13403831442349,1.47252824638349,27.3713725119582,1.87694541738606,93.8472708693029
150,4.16536682432755,1.65416648394061,28.3634432271517,1.8832098181983,94.160490909915
151,4.16186404480523,1.54506248840153,26.7996553519102,1.86545292359948,93.2726461799742
152,4.13594857096189,1.53622801632275,28.2669702324779,1.87963272193218,93.9816360966089
153,4.18146564985181,1.41894232074314,26.7981206137522,1.88145335506695,94.0726677533476
154,4.10783160225948,1.51569683005222,27.700796070207,1.88733810282852,94.366905141426
155,4.15928763668507,1.54741902980671,27.8103752064702,1.87038742896468,93.519371448234
156,4.14880701796924,1.44064784841847,27.5442409749354,1.87438158973338,93.7190794866691
157,4.13978121635706,1.67773807822742,27.3394515263341,1.87981174912379,93.9905874561893
158,4.15261196414312,1.69000998234513,28.4363400712975,1.88579629648244,94.2898148241219
159,4.15747268878114,1.4270004709705,27.0393127767534,1.8606218497263,93.0310924863148
160,4.19002146492544,1.55671369523943,28.6125031172134,1.85706173917798,92.853086958899
161,4.13436678607551,1.67752903133699,27.6060421801169,1.86639968085217,93.3199840426085
162,4.15466283739437,1.3714320955117,28.2220536055335,1.86883389406803,93.4416947034014
163,4.15837941226667,1.67497484865739,26.7083351727007,1.87196187856473,93.5980939282366
164,4.14339260120865,1.3741664044863,27.7558430200091,1.86919617765539,93.4598088827697
165,4.14541285019294,1.5989469165942,27.5796818359822,1.8620548629869,93.1027431493452
166,4.1591871394898,1.52789397615593,27.472391153918,1.8719737735254,93.5986886762698
167,4.13626559211763,1.45346260168062,26.9207016076487,1.86611500852501,93.3057504262505
168,4.14893340643359,1.4511464335104,27.011857698102,1.86113810484083,93.0569052420414
169,4.15528263259443,1.56658107934144,27.102957225377,1.86409738545375,93.2048692726876
170,4.14630736054289,1.54181140011669,26.9813170913838,1.87254999441148,93.6274997205738
171,4.1367720627679,1.6462553711058,28.19838925537,1.86550868941731,93.2754344708656
172,4.14354138775638,1.53352514013993,27.5826429889404,1.85746940011187,92.8734700055934
173,4.11070986390561,1.74029899658997,26.6262049033012,1.84545510444955,92.2727552224773
174,4.14976807942211,1.53936659585754,28.3830410274151,1.85676824534516,92.8384122672581
175,4.16219354707107,1.35334791410571,27.679198962121,1.85945869859802,92.9729349299012
176,4.12601930757448,1.48739464993752,28.2758817189401,1.85368486260416,92.6842431302078
177,4.12952799406912,1.42366255509284,27.6791587101243,1.86000095598656,93.0000477993281
178,4.12684489264499,1.71210876250995,27.5618301017385,1.8464390377929,92.3219518896451
179,4.12221502172074,1.45834255909309,28.3369695893647,1.85166304888992,92.5831524444961
180,4.14795770731915,1.7264180597929,27.1286292923854,1.85791813352285,92.8959066761425
181,4.13792814598888,1.50823213299854,28.3706580219089,1.83963558757646,91.9817793788229
182,4.12988051111879,1.4479993720504,28.755789325572,1.85564179379851,92.7820896899256
183,4.12700457083096,1.38192526049461,27.6167217564263,1.85192570807071,92.5962854035353
184,4.12441597255417,1.4366384848329,27.1868622319399,1.86212275526858,93.106137763429
185,4.14489332319182,1.28481108683736,28.2106236165384,1.84457923195588,92.228961597794
186,4.13200276129415,1.54021661795242,27.28681391338,1.83463994378293,91.7319971891464
187,4.13266359275015,1.48049579921507,28.6713078666416,1.85343917118575,92.6719585592877
188,4.13309213970494,1.72308276187041,27.5751255541991,1.85533116412187,92.7665582060933
189,4.15068225774946,1.73999444952692,27.5432979844144,1.85180101106705,92.5900505533527
190,4.12970583776298,1.43075984206834,28.3992712762668,1.85790255167775,92.8951275838874
191,4.12722484216087,1.48377708699779,29.0473057921563,1.83298170297943,91.6490851489713
192,4.13870854854603,1.49424420593847,27.9695163059669,1.83468151557887,91.7340757789434
193,4.1222719567991,1.5174048702794,28.5207018505026,1.84603299314951,92.3016496574755
194,4.12961388383353,1.54448634942647,27.7004274904501,1.85110481547445,92.5552407737224
195,4.12411273187507,1.49573088266749,28.8094737425743,1.85940710792558,92.970355396279
196,4.13873737496891,1.48017603699303,27.6552557366759,1.84047108704291,92.0235543521453
197,4.14944202780613,1.46326920447796,27.4733798765689,1.84089940434763,92.0449702173814
198,4.12841728074312,1.64657839623017,28.9353537767286,1.84379523858883,92.1897619294413
199,4.14293454038929,1.32132257705643,27.9249617177332,1.83480759440884,91.7403797204421
200,4.12900377181783,1.60935143716419,28.4062525255811,1.83579205436608,91.789602718304
201,4.14288048691016,1.41436970447824,28.2037977297392,1.83588344078757,91.7941720393786
202,4.12008252755903,1.61065922155049,28.2695028266866,1.83537174425364,91.7685872126822
203,4.12725219724768,1.47094757157601,27.4401058449082,1.84817652111897,92.4088260559486
204,4.13988348130959,1.64690396718743,29.3318293452834,1.84123707908481,92.0618539542407
205,4.13578380420362,1.41343461619012,28.7188052899417,1.82862839238952,91.4314196194761
206,4.1544727073199,1.35957047436133,28.1621547406066,1.8344233478929,91.7211673946451
207,4.12793535842507,1.58479186128517,28.8684336854859,1.82303999537231,91.1519997686153
208,4.12712218040057,1.50975214598111,27.6166964214162,1.82466853364553,91.2334266822763
209,4.14236589116562,1.46668407782569,28.2407258931888,1.81685151981906,90.8425759909528
210,4.10246125223481,1.4006353788689,27.9917362089344,1.82709898401081,91.3549492005403
211,4.13098650953056,1.38564335019723,28.3173637145593,1.81492938961754,90.7464694808768
212,4.1604804035745,1.56693451659767,27.7852202513797,1.84630174305928,92.3150871529641
213,4.12583869513489,1.65695886805867,28.8904736109099,1.83092708258991,91.5463541294957
214,4.11745044422916,1.54479662238602,27.5611075024864,1.81192411446835,90.5962057234174
215,4.14560686964583,1.49513499532909,27.6479870700927,1.81857341661038,90.9286708305191
216,4.10253654378807,1.70595758121179,27.5328271162758,1.81752672815092,90.876336407546
217,4.13404459599387,1.49871841783886,28.0192319792742,1.80634687641929,90.3173438209646
218,4.12707095328411,1.47131636030313,28.1346267625629,1.82777408119796,91.3887040598981
219,4.15483132500404,1.44786161255878,29.170786600072,1.81607762770259,90.8038813851293
220,4.1301916809046,1.7739217219344,27.9190640329925,1.82712127561833,91.3560637809164
221,4.13240469448302,1.45222611706715,28.5465682016173,1.82042779668195,91.0213898340974
222,4.09640779237225,1.49959253754957,28.3516170125192,1.82280357156726,91.1401785783631
223,4.14600506960073,1.48351113194884,28.2088514331431,1.81790214161559,90.8951070807797
224,4.11340729465619,1.62030630873021,28.0269502730941,1.83375844591947,91.6879222959736
225,4.11359527266856,1.46822549678879,27.9573346659765,1.81261899496203,90.6309497481013
226,4.1523800740751,1.45938309632488,27.7080890986145,1.81356752929932,90.6783764649658
227,4.13587759647916,1.56330194738569,28.6046130015126,1.81971237776122,90.9856188880611
228,4.11713961783678,1.45029626965061,28.4716499285969,1.80794432834896,90.397216417448
229,4.10261562096941,1.42718151448892,28.3645626544555,1.80945544017932,90.4727720089661
230,4.13535985586671,1.62495965632908,28.8524437469084,1.81091665097795,90.5458325488973
231,4.11808945228716,1.59250595664867,28.1135980165157,1.78619220727002,89.3096103635011
232,4.0938753236792,1.51970870157384,29.3004368504722,1.80870971260678,90.435485630339
233,4.14433187399603,1.43488172410428,28.7670578848172,1.805085685392,90.2542842696002
234,4.1328169908243,1.55395520354742,28.9185682462795,1.81697200580777,90.8486002903885
235,4.11747387352662,1.56025986983136,28.2784111990238,1.80124773495618,90.0623867478092
236,4.13690243654321,1.44373234230118,28.3183776177363,1.81733762599537,90.8668812997684
237,4.11281982137115,1.39827456475499,28.4988225199002,1.80460599019762,90.2302995098809
238,4.12033713243399,1.74541504917725,29.3565467080138,1.79672617375726,89.8363086878631
239,4.11224671311094,1.48872559149947,29.0354545476774,1.80856827940431,90.4284139702154
240,4.11627626880308,1.60130376052996,28.5780307697932,1.80088792490795,90.0443962453976
241,4.09258850361747,1.38281048259404,28.7831091978216,1.79600679231079,89.8003396155396
242,4.15342005255431,1.55534111058768,29.1936928106097,1.79725610220578,89.8628051102892
243,4.10856014751908,1.48571265389486,29.3938475728478,1.80100130187772,90.0500650938862
244,4.09502324036051,1.48129245948678,28.9283499282792,1.8073738504919,90.3686925245948
245,4.10513534208367,1.3868905833541,29.1649052927598,1.79304746405562,89.6523732027811
246,4.08567073365296,1.41583153484313,28.6085195678725,1.79972593187799,89.9862965938994
247,4.11938685183238,1.5412923248139,29.1473979025966,1.79492149624012,89.746074812006
248,4.11361648222981,1.52705141444934,28.8841477554604,1.79783650542011,89.8918252710054
249,4.11306984025577,1.61119050348401,28.7757397190281,1.79321650577951,89.6608252889755
250,4.13464987553117,1.25820230920229,29.5717620141281,1.7932479973565,89.6623998678251
251,4.11594799646138,1.59849776300712,28.9078838768169,1.78311407190382,89.155703595191
252,4.12160239111316,1.50039243229356,29.2940693941589,1.79142884478793,89.5714422393966
253,4.10897379116496,1.40758530248751,27.739838165226,1.79059816106172,89.5299080530861
254,4.11914479493719,1.45614355078511,28.8872285311286,1.78995738377834,89.497869188917
255,4.10236120878939,1.41892730132699,29.1006457599802,1.79470276439434,89.7351382197168
256,4.10392589763375,1.63512157307898,29.6467005770534,1.79302127329839,89.6510636649193
257,4.08198757933199,1.56638195256801,28.7007779326758,1.78580172604382,89.2900863021911
258,4.10260227415091,1.61759674917797,29.7409248447969,1.78000909772223,89.0004548861116
259,4.09142342853486,1.45927516439192,28.5728034440412,1.78631973798172,89.3159868990862
260,4.10457944157594,1.57814959907632,28.4246013259888,1.78031789232078,89.0158946160388
261,4.11932905394619,1.51629604113241,29.3323640216987,1.77836828336672,88.9184141683362
262,4.10354229537473,1.61387417542505,29.4784218529715,1.77885025321314,88.9425126606569
263,4.1281337080335,1.49576782511547,29.8496231118207,1.77602365530469,88.8011827652343
264,4.11407359390625,1.54424179526605,28.3281987953449,1.77513905278236,88.7569526391179
265,4.10289662905129,1.56466992256193,28.8154030840528,1.77988139579438,88.994069789719
266,4.1189717559227,1.44829469162975,28.3105465223869,1.77470003462557,88.7350017312786
267,4.11179248481755,1.50646344915886,28.7621370974991,1.78542031585461,89.2710157927304
268,4.09607588748355,1.46924616627775,29.5356636949721,1.77922789205662,88.9613946028309
269,4.123247023282,1.53477236090697,29.4931522049806,1.76738993087748,88.369496543874
270,4.10492426119356,1.60057929682474,28.9824257431172,1.77159125247469,88.5795626237345
271,4.09768409110776,1.47919806314419,28.9094483930293,1.76843180225381,88.4215901126903
272,4.10231808558178,1.44025921180682,29.2841930262728,1.77253158642449,88.6265793212244
273,4.10827912817626,1.6640865178648,29.1316953223066,1.7856168524188,89.2808426209401
274,4.09638953874029,1.52270810722643,29.1873142853866,1.78188092866353,89.0940464331764
275,4.11949665772803,1.4622977400076,29.2202122572965,1.77136718403401,88.5683592017004
276,4.09894479138614,1.54281378537113,29.0378652141708,1.76483688882981,88.2418444414905
277,4.1061631613129,1.48679507806032,29.510171105424,1.76067941473389,88.0339707366944
278,4.10245559157379,1.41134847706397,28.7709836012668,1.77359681191747,88.6798405958736
279,4.11563095738721,1.4819325732338,29.3928001568801,1.76454859294561,88.2274296472804
280,4.12750420406892,1.4759760380023,29.6729116485662,1.76725170257353,88.3625851286766
281,4.07626963600695,1.40638030335406,28.0256447197634,1.76244084525959,88.1220422629796
282,4.10410653036042,1.6330593493439,29.790981186635,1.76278293083644,88.139146541822
283,4.12044138204889,1.54406251962366,28.3801921646275,1.76015724302448,88.0078621512239
284,4.09793986726819,1.52769148723046,29.339122877371,1.76054041676755,88.0270208383777
285,4.11925386376092,1.57607548561657,29.4494262241792,1.75854929669175,87.9274648345877
286,4.09025572339008,1.51369602485191,29.0101641736013,1.75567047603785,87.7835238018925
287,4.10838469763442,1.55458307157679,30.0822734941605,1.75143047748665,87.5715238743323
288,4.1065758875094,1.6667585224464,29.5558200644466,1.74057611967873,87.0288059839367
289,4.0940831354701,1.6737472898236,29.1576977968931,1.75025183092576,87.5125915462881
290,4.08229477506615,1.37453633309955,29.7556206796898,1.74584429396187,87.2922146980937
291,4.09459958168822,1.37054669334619,28.7130317450388,1.75649437993665,87.8247189968325
292,4.11336263181868,1.40350129441466,29.4967290339715,1.74527593776446,87.2637968882228
293,4.0898649065164,1.54693577312418,28.2645543139885,1.76200975557124,88.100487778562
294,4.11433874913404,1.32981736531144,29.4975530502095,1.75329398507839,87.6646992539193
295,4.07187492390407,1.32163092811178,28.7100945356858,1.75383256074406,87.691628037203
296,4.08652173756272,1.50071147286725,29.638397545575,1.74841345066207,87.4206725331035
297,4.0784290753668,1.29858787268396,29.6931740379289,1.73782661089998,86.8913305449992
298,4.10178971652511,1.46231848896863,29.495964566649,1.74407786343769,87.2038931718844
299,4.10376742839123,1.51156196445433,29.7151825910945,1.74075657787455,87.0378288937273
300,4.10645524936023,1.48592977501175,29.7518660492372,1.7333914861507,86.669574307535
301,4.09088122564103,1.51400479449982,29.9520193393934,1.74590280260168,87.2951401300842
302,4.10300411248063,1.5131191832213,29.6038314630782,1.73898403235519,86.9492016177596
303,4.08105467493164,1.45926296435264,29.464532769497,1.75134562105438,87.5672810527189
304,4.08997460333065,1.56943770261709,29.3900703588769,1.74936370603248,87.4681853016239
305,4.08971928411323,1.55264102841414,29.8762705238777,1.73466897188738,86.7334485943688
306,4.08512291160028,1.53408872204582,29.6840861215551,1.72879649452827,86.4398247264136
307,4.07830355568622,1.50718976440649,29.1040530239976,1.72938627386086,86.4693136930431
308,4.09579390531239,1.45622820758484,29.707250783602,1.73578926571394,86.7894632856972
309,4.10023099668368,1.54158350163935,30.1099306287977,1.73605956658397,86.8029783291987
310,4.09675504959579,1.66951156506001,29.1769485547734,1.72663324074653,86.3316620373263
311,4.09527773932592,1.53671219566941,30.132915694401,1.72539099483079,86.2695497415394
312,4.07457488439385,1.65987908557783,30.1891154795299,1.73540072517422,86.7700362587111
313,4.06743019358167,1.4792173820646,29.6944772553729,1.72973562363113,86.4867811815565
314,4.09046324507749,1.54884570074792,29.293374512314,1.73321090257682,86.660545128841
315,4.11332141633903,1.41584501976107,29.4106233261183,1.7238008306266,86.1900415313299
316,4.05882652412418,1.5258078811136,30.2924432927127,1.712388872848,85.6194436424
317,4.08597202655315,1.50345543405343,29.1285120281084,1.72762039541188,86.3810197705939
318,4.0860146724147,1.19492611663673,29.6688444687432,1.72572803994904,86.2864019974521
319,4.08819525323332,1.50552696302183,29.930004490797,1.71955829818439,85.9779149092196
320,4.06933417450719,1.60424380657429,29.4287417396079,1.72782038525946,86.3910192629728
321,4.07708416364256,1.35665139581205,29.8708595134499,1.72382008246353,86.1910041231764
322,4.07088601138103,1.52073672570335,30.0966627606036,1.72604734736919,86.3023673684597
323,4.10388631942063,1.58434438011601,29.6404250120591,1.7023517172229,85.1175858611451
324,4.10337671773352,1.56232825801126,29.8368284090743,1.72381046472267,86.1905232361334
325,4.08287097943931,1.56658559970026,29.8658352979946,1.71668133427456,85.8340667137282
326,4.08697787319741,1.32529049573427,30.4963404064613,1.71908104728843,85.9540523644213
327,4.06486167867097,1.43085798533797,30.1240929403121,1.72624329397631,86.3121646988154
328,4.08564867195398,1.60213626584521,29.8450117897482,1.7070890994584,85.3544549729202
329,4.07888782740336,1.6361615223539,30.3230258884482,1.71155994901975,85.5779974509874
330,4.10987661768207,1.52808245862916,29.9125187553767,1.71856567968976,85.9282839844881
331,4.09547675696346,1.6374337676898,29.9989555240051,1.72050079983138,86.0250399915688
332,4.09165825458642,1.64011483422478,30.1607937093686,1.71255398441816,85.6276992209082
333,4.07633447149352,1.6897727182092,29.5098421677076,1.7186591838293,85.9329591914651
334,4.08280375744181,1.72168641977773,30.3588722896393,1.71969367056665,85.9846835283327
